total_events,total_sessions,active_days,core_events,payment_status,cluster,gender,is_push_on,ban_status,report_count,alarm_count,pending_chat,pending_votes,friend_id_count,block_user_id_count,hide_user_id_count,class,id,osname,school_grade,province
771,72,14,159.0,False,1,F,1,N,0,0,1,179,89,0,0,1.0,239357,iOS,M2.0,Gwangju
770,39,17,112.0,False,1,F,1,N,0,0,0,1,58,1,1,5.0,51459,Android,M2.0,Gyeonggi
767,79,14,165.0,False,1,M,1,N,0,0,0,116,21,0,0,1.0,378492,iOS,M3.0,Gyeonggi
766,49,20,381.0,False,2,F,1,N,0,0,0,1,151,0,20,1.0,495764,Android,H1.0,Gyeongbuk
765,116,22,203.0,False,2,M,1,N,0,0,0,0,58,0,0,1.0,29833,Android,M3.0,Gyeonggi
765,116,22,236.0,True,2,M,1,N,0,4,0,1,38,0,0,1.0,30073,Android,M2.0,Gyeonggi
762,112,24,43.0,False,1,F,0,N,0,0,0,0,43,0,0,12.0,100979,iOS,H1.0,Incheon
759,89,24,240.0,False,2,F,1,N,0,0,0,228,47,0,0,5.0,85743,Android,H1.0,Chungbuk
758,34,15,68.0,False,1,M,1,N,0,0,0,0,16,0,5,4.0,521049,iOS,H1.0,Gwangju
755,55,15,70.0,False,1,F,1,N,0,0,0,0,29,0,0,2.0,178862,iOS,M3.0,Seoul
751,76,24,124.0,False,1,F,1,N,0,0,0,0,72,0,0,2.0,91679,iOS,M2.0,Gyeonggi
751,63,16,15.0,False,1,F,1,N,0,0,0,0,71,0,0,5.0,3534,Android,M3.0,Busan
751,53,22,309.0,False,2,F,1,N,0,0,0,0,43,0,0,1.0,349482,iOS,M3.0,Chungnam
748,77,24,107.0,False,1,F,0,N,0,0,0,0,30,0,0,8.0,21300,iOS,M3.0,Incheon
747,86,20,222.0,False,2,M,1,N,0,28,0,0,68,0,0,6.0,30899,iOS,H3.0,Jeonbuk
743,74,15,172.0,False,1,M,1,N,0,0,0,19,19,0,0,4.0,219864,iOS,M3.0,Ulsan
743,49,21,64.0,False,1,F,1,N,0,0,0,2,87,0,0,6.0,149448,iOS,M2.0,Busan
742,66,15,187.0,False,1,M,0,N,0,1,0,228,23,0,0,1.0,52753,Android,M2.0,Jeonbuk
742,48,14,110.0,False,1,M,1,N,0,0,0,0,35,0,0,1.0,39201,iOS,M3.0,Gyeonggi
740,79,23,57.0,False,1,F,1,N,0,0,1,521,70,0,0,6.0,484253,iOS,M3.0,Busan
739,68,23,56.0,False,1,M,0,N,0,0,0,0,9,0,229,2.0,21033,iOS,M3.0,Sejong
738,102,23,211.0,False,2,M,1,N,0,1,0,0,27,0,7,1.0,64550,Android,M3.0,Chungbuk
738,98,23,210.0,False,2,F,1,N,0,1,0,63,71,1,5,1.0,124865,iOS,H2.0,Gyeonggi
737,80,17,172.0,False,2,F,1,N,0,1,0,59,60,0,0,1.0,26358,iOS,M3.0,Chungbuk
736,82,22,99.0,False,1,M,1,N,0,0,0,3,78,0,1,1.0,16689,iOS,M3.0,Gyeonggi
735,34,17,123.0,False,1,F,1,N,0,0,0,1,75,0,0,5.0,75589,iOS,M2.0,Daegu
734,28,9,195.0,False,1,F,1,N,0,1,0,24,10,0,0,4.0,317250,iOS,H2.0,Daegu
733,42,22,111.0,False,1,F,1,N,0,0,0,1,54,0,0,2.0,409698,iOS,M2.0,Seoul
733,67,23,104.0,False,1,F,1,N,0,0,0,149,81,0,1,4.0,32805,iOS,M3.0,Gyeongbuk
731,54,15,102.0,False,1,F,1,N,0,0,2,0,98,0,0,1.0,1159,Android,M3.0,Gyeonggi
731,83,24,137.0,False,1,F,0,N,0,0,0,0,43,0,0,2.0,80846,iOS,M2.0,Chungbuk
728,30,11,76.0,False,1,M,0,N,0,0,0,0,20,5,0,2.0,284451,Android,H3.0,Chungbuk
726,99,24,41.0,False,1,F,1,N,0,1,1,215,126,0,1,7.0,22234,iOS,M3.0,Incheon
724,70,20,198.0,False,2,M,1,N,0,1,0,0,30,0,0,1.0,15315,Android,M2.0,Gyeongbuk
723,89,22,227.0,False,2,F,1,N,0,0,0,0,70,1,0,5.0,76662,iOS,M3.0,Gyeonggi
721,46,15,41.0,False,1,F,0,N,0,0,0,3,73,0,28,1.0,25035,Android,M3.0,Jeonnam
721,88,24,80.0,False,1,F,1,N,0,0,0,1,68,0,0,1.0,20985,iOS,M2.0,Gyeongbuk
720,55,21,98.0,False,1,F,1,N,0,0,0,0,45,0,0,6.0,511720,iOS,H1.0,Seoul
718,47,18,86.0,False,1,M,1,N,0,0,1,0,136,0,2,2.0,98104,Android,M2.0,Daejeon
716,24,7,40.0,True,1,M,1,N,0,0,0,4,33,0,0,4.0,6002,Android,H2.0,Gyeonggi
715,42,19,66.0,False,1,F,1,N,0,0,0,0,31,0,0,4.0,124427,Android,M2.0,Chungbuk
711,75,24,17.0,False,1,M,0,N,0,0,0,0,69,0,0,1.0,33783,Android,M3.0,Gyeonggi
711,72,24,157.0,False,1,F,1,N,0,1,0,0,94,0,0,2.0,142101,iOS,M3.0,Chungnam
709,88,22,13.0,False,1,F,0,N,1,0,0,2,131,0,1,6.0,64240,iOS,M2.0,Daejeon
709,100,24,204.0,False,2,F,1,N,1,6,0,419,45,0,0,1.0,310725,iOS,H2.0,Gyeongbuk
706,51,18,67.0,False,1,F,1,N,0,0,0,0,26,0,0,9.0,25966,iOS,H1.0,Gyeonggi
705,81,15,174.0,False,2,F,1,N,0,0,0,24,25,0,0,1.0,90995,iOS,H1.0,Gangwon
702,11,8,100.0,False,1,M,1,N,0,0,0,0,23,0,8,1.0,6027,iOS,H1.0,Busan
700,79,20,38.0,False,1,M,0,N,0,0,0,1,47,0,0,3.0,298293,iOS,M3.0,Ulsan
699,103,24,7.0,False,1,M,0,N,0,0,0,0,12,0,0,3.0,60745,iOS,H3.0,Seoul
698,82,21,249.0,False,2,F,1,N,0,3,0,170,40,0,0,1.0,107356,iOS,M3.0,Chungnam
696,37,24,48.0,False,1,F,1,N,0,0,0,20,47,0,0,3.0,352758,iOS,M2.0,Incheon
696,55,16,172.0,False,1,F,1,N,0,1,0,5,38,0,0,2.0,214845,iOS,M2.0,Gyeongbuk
693,91,24,221.0,False,2,F,1,N,0,0,0,9,34,0,0,3.0,33413,iOS,M2.0,Chungnam
693,79,14,230.0,False,2,F,1,N,0,0,0,17,87,2,0,3.0,125055,iOS,M3.0,Chungnam
691,60,24,201.0,False,1,F,1,N,0,0,0,0,24,0,0,1.0,257429,iOS,M2.0,Gyeonggi
691,74,24,236.0,False,2,F,1,W,0,1,0,0,36,0,0,5.0,22092,Android,M2.0,Chungbuk
690,80,23,42.0,True,1,M,0,N,0,0,0,0,31,0,0,3.0,17142,iOS,M3.0,Sejong
690,37,7,92.0,False,1,M,1,N,0,0,0,1,51,0,0,8.0,502910,Android,H1.0,Incheon
689,59,11,63.0,False,1,M,0,N,0,0,0,0,20,0,0,3.0,1319,Android,H2.0,Chungnam
687,69,24,90.0,False,1,M,0,N,0,0,0,0,64,0,4,2.0,121875,Android,M3.0,Daejeon
685,74,18,86.0,False,1,F,0,W,0,0,13,244,48,0,0,1.0,62861,iOS,M2.0,Chungbuk
684,71,24,71.0,False,1,F,1,N,0,6,0,0,52,0,0,1.0,96746,iOS,M2.0,Chungnam
684,67,23,38.0,False,1,F,1,N,3,0,1,32,110,0,0,9.0,108919,iOS,M2.0,Gyeonggi
681,55,12,192.0,False,1,M,1,N,0,0,0,4,46,0,0,1.0,494901,iOS,M3.0,Gyeonggi
680,32,9,80.0,False,1,M,1,N,0,0,0,0,25,0,0,6.0,406055,Android,H2.0,Incheon
678,78,20,162.0,False,1,F,1,N,0,0,0,0,35,0,0,5.0,22192,Android,M2.0,Jeonbuk
677,22,10,137.0,False,1,M,0,N,0,0,0,0,14,0,0,2.0,18618,Android,M2.0,Seoul
674,47,9,219.0,False,1,F,1,N,0,1,0,1,59,0,0,6.0,497470,iOS,M2.0,Gyeonggi
674,69,21,62.0,False,1,M,1,N,0,1,0,3,39,0,0,1.0,14835,Android,M2.0,Gyeonggi
673,85,24,190.0,False,2,F,1,N,0,0,0,0,56,0,0,2.0,101139,iOS,M3.0,Incheon
673,97,23,12.0,False,1,M,1,N,0,0,0,215,40,0,0,5.0,197814,iOS,M3.0,Incheon
672,63,24,29.0,False,1,M,0,N,0,0,0,3,97,0,0,2.0,165977,iOS,M3.0,Gyeongnam
671,44,11,73.0,False,1,F,0,N,0,0,0,3,41,0,0,1.0,16854,Android,M3.0,Gyeongbuk
670,67,24,24.0,False,1,F,0,W,0,0,0,0,36,0,0,1.0,499102,iOS,M3.0,Seoul
669,113,24,176.0,False,2,M,1,N,0,0,0,0,29,0,0,3.0,56130,iOS,M2.0,Gyeongbuk
669,74,16,220.0,False,2,F,1,N,0,0,1,121,49,0,0,11.0,51842,iOS,M3.0,Gwangju
668,72,17,99.0,False,1,F,1,N,0,1,0,4,80,0,0,6.0,258454,iOS,M2.0,Gangwon
667,81,24,65.0,False,1,F,1,W,0,0,0,0,78,0,0,5.0,506094,iOS,M2.0,Jeonbuk
666,46,20,85.0,False,1,F,1,N,0,0,0,0,61,0,0,3.0,76989,iOS,M3.0,Gyeonggi
665,42,23,54.0,False,1,M,1,N,0,0,0,5,33,0,0,4.0,56128,iOS,H1.0,Ulsan
664,67,16,19.0,False,1,M,1,N,1,0,0,414,104,0,2,5.0,57820,iOS,M2.0,Chungbuk
663,27,12,51.0,True,1,M,1,N,0,0,0,113,46,0,0,7.0,443230,Android,H1.0,Incheon
660,37,17,63.0,False,1,F,1,N,0,0,0,96,31,0,0,2.0,365719,iOS,M2.0,Chungnam
660,66,18,130.0,False,1,M,0,N,0,0,0,0,20,0,0,2.0,24752,iOS,M3.0,Jeonnam
659,60,22,26.0,False,1,M,1,N,0,0,0,0,14,0,0,11.0,50075,iOS,H1.0,Seoul
659,57,20,85.0,False,1,M,1,N,1,0,0,57,59,0,7,2.0,48547,Android,M3.0,Daejeon
659,62,20,50.0,False,1,F,1,N,0,0,0,0,33,0,0,1.0,58700,iOS,M3.0,Gyeongnam
657,101,24,147.0,False,2,F,1,N,3,0,0,0,38,0,2,1.0,68733,iOS,M3.0,Gyeonggi
656,56,20,127.0,False,1,M,1,N,0,0,0,0,25,0,0,2.0,475094,Android,M2.0,Daejeon
656,48,15,227.0,False,1,F,1,N,0,0,1,0,73,0,0,1.0,170424,iOS,H1.0,Gyeongbuk
655,80,24,57.0,False,1,M,0,N,0,0,0,0,12,0,0,10.0,208638,iOS,M3.0,Daegu
655,63,18,163.0,False,1,M,0,N,0,0,0,70,35,0,0,10.0,502353,iOS,H2.0,Seoul
655,65,22,18.0,False,1,M,1,N,0,1,0,4,37,0,0,2.0,381781,iOS,H1.0,Gyeongbuk
654,47,19,124.0,False,1,F,1,N,0,1,0,0,49,0,0,4.0,60773,Android,M2.0,Daegu
652,62,23,36.0,False,1,F,1,N,2,0,0,3,69,0,0,2.0,75087,Android,M3.0,Jeonnam
652,37,19,53.0,False,1,F,1,N,0,0,0,0,42,0,1,3.0,23725,iOS,M3.0,Gwangju
650,15,9,62.0,False,1,F,1,N,0,0,0,8,16,0,0,1.0,395521,Android,M2.0,Gyeonggi
648,58,12,53.0,False,1,M,1,N,0,0,1,0,22,0,0,6.0,497747,iOS,H2.0,Chungnam
647,58,16,180.0,False,1,F,1,N,0,0,0,0,22,0,0,1.0,53722,Android,M2.0,Jeonbuk
647,68,23,49.0,False,1,F,1,N,0,0,0,0,128,0,0,7.0,89880,iOS,M2.0,Chungbuk
647,62,15,147.0,False,1,M,1,N,0,0,0,0,13,0,0,3.0,92914,iOS,M3.0,Gyeonggi
646,105,24,72.0,False,1,F,0,N,0,0,0,4,50,0,0,1.0,226493,iOS,M3.0,Gangwon
645,79,21,97.0,False,1,M,1,N,0,0,0,0,25,0,0,1.0,27527,iOS,M2.0,Jeonnam
645,65,24,120.0,False,1,M,1,N,0,0,0,0,96,0,0,2.0,134246,iOS,M2.0,Gyeongbuk
644,44,20,99.0,False,1,F,1,N,0,0,0,0,49,0,0,1.0,166504,Android,H1.0,Gyeonggi
644,47,15,116.0,True,1,M,1,N,0,0,0,1,51,0,0,4.0,507166,Android,M3.0,Daegu
642,35,8,38.0,False,1,F,1,N,0,0,0,44,52,0,0,2.0,198802,Android,H2.0,Incheon
641,53,23,186.0,False,1,M,1,N,0,0,0,0,83,0,1,1.0,248813,Android,M3.0,Chungbuk
641,66,17,100.0,False,1,F,1,N,0,0,0,45,44,0,0,2.0,38128,iOS,M2.0,Incheon
641,42,20,97.0,False,1,M,1,N,0,0,0,206,15,0,0,6.0,190382,iOS,H2.0,Seoul
641,101,24,6.0,False,1,M,0,N,0,0,0,0,29,0,0,1.0,81629,iOS,H1.0,Gyeonggi
640,69,18,161.0,False,1,F,1,N,0,0,0,193,41,0,0,1.0,47085,iOS,M3.0,Gyeongnam
639,40,19,72.0,False,1,F,1,N,0,1,2,154,70,0,0,1.0,51413,iOS,H3.0,Gyeonggi
638,53,20,60.0,False,1,M,0,N,0,0,0,0,93,0,0,1.0,317426,iOS,H2.0,Chungbuk
637,58,18,175.0,False,1,F,0,N,0,0,0,147,43,0,0,1.0,335577,Android,M2.0,Incheon
636,63,9,137.0,False,1,F,1,N,0,0,0,10,51,0,0,2.0,490821,Android,M3.0,Seoul
636,77,24,240.0,False,2,M,1,N,0,1,0,1,45,0,0,6.0,37921,Android,H2.0,Ulsan
636,114,24,3.0,False,1,M,1,N,0,0,2,424,56,0,0,11.0,80959,iOS,H2.0,Gyeonggi
635,86,17,12.0,False,1,F,1,N,2,0,0,60,42,0,0,3.0,91222,iOS,H1.0,Incheon
635,28,16,131.0,False,1,F,1,N,0,1,0,2,104,1,2,2.0,19883,iOS,M2.0,Gyeonggi
634,57,17,76.0,False,1,M,1,N,0,0,0,0,98,0,1,8.0,429873,iOS,M2.0,Gyeonggi
633,55,19,60.0,False,1,F,1,N,0,0,0,359,136,0,0,1.0,244284,iOS,M2.0,Jeonnam
632,46,20,158.0,False,1,F,1,N,0,0,0,0,70,0,0,8.0,243654,iOS,H1.0,Seoul
632,62,23,158.0,False,1,M,1,N,0,0,0,7,35,0,0,5.0,487299,Android,M2.0,Incheon
629,60,17,59.0,False,1,M,1,N,0,0,0,0,47,0,0,1.0,7675,iOS,M3.0,Chungnam
628,75,19,91.0,False,1,M,0,N,0,0,0,140,50,0,1,1.0,30964,Android,M3.0,Jeonnam
627,57,22,81.0,False,1,F,1,W,0,0,0,0,43,0,0,6.0,97724,iOS,M2.0,Daegu
626,69,21,68.0,False,1,F,1,N,0,0,0,1,115,0,0,7.0,122418,iOS,M2.0,Gangwon
626,62,16,148.0,False,1,M,1,N,0,0,0,0,32,0,0,1.0,22070,iOS,M3.0,Jeonnam
625,41,13,46.0,True,1,M,1,N,0,0,0,0,69,0,0,3.0,19177,iOS,H1.0,Gyeonggi
625,73,23,207.0,False,2,F,1,N,0,0,0,115,18,0,0,6.0,93974,iOS,H1.0,Gyeonggi
624,64,21,131.0,False,1,F,1,N,0,3,0,21,49,0,0,1.0,13657,iOS,M3.0,Chungnam
622,49,19,170.0,False,1,F,1,N,0,1,0,0,23,0,0,1.0,450998,Android,M2.0,Daejeon
622,92,21,69.0,False,1,F,1,N,0,0,8,187,80,0,0,2.0,201760,iOS,M3.0,Gyeonggi
622,53,19,109.0,False,1,F,1,N,0,4,0,56,35,0,0,1.0,116854,iOS,M2.0,Gangwon
620,54,17,167.0,False,1,F,1,N,0,0,0,22,35,0,8,1.0,301465,iOS,M3.0,Busan
620,19,6,92.0,False,1,M,0,N,0,0,0,0,24,0,0,8.0,36609,iOS,H2.0,Busan
620,44,20,71.0,False,1,M,1,N,1,0,0,5,58,0,0,1.0,270622,Android,H1.0,Gyeongnam
619,43,18,60.0,False,1,M,1,N,0,0,0,2,71,0,0,3.0,47445,Android,M3.0,Ulsan
619,77,23,16.0,False,1,F,0,N,0,0,0,0,46,0,0,5.0,258850,iOS,H2.0,Gyeonggi
618,55,18,199.0,False,1,M,1,N,0,0,0,2,47,0,0,1.0,143407,Android,M3.0,Gyeonggi
617,59,22,153.0,False,1,M,1,N,0,0,0,5,49,0,0,5.0,112551,iOS,H1.0,Gyeongbuk
615,74,23,112.0,False,1,F,1,N,0,0,0,547,31,0,1,5.0,325268,iOS,M3.0,Gyeonggi
614,35,23,38.0,False,1,F,1,N,0,0,0,0,3,0,0,5.0,179682,Android,H1.0,Gyeonggi
613,49,19,139.0,False,1,M,1,N,0,0,0,0,37,0,0,4.0,511126,Android,M2.0,Ulsan
612,36,11,42.0,False,1,M,1,N,0,0,0,0,78,0,1,6.0,47429,iOS,H1.0,Seoul
612,74,23,24.0,False,1,F,1,N,0,0,0,0,131,0,0,7.0,47601,iOS,M3.0,Jeonbuk
610,38,16,148.0,False,1,M,1,N,0,1,0,0,37,0,1,1.0,228480,iOS,M2.0,Chungnam
609,38,12,109.0,False,1,M,1,N,0,0,0,61,48,0,0,2.0,1465,iOS,H1.0,Gyeongnam
609,100,18,55.0,False,1,M,0,N,0,0,0,0,39,0,0,3.0,7752,iOS,H1.0,Gyeonggi
609,39,17,57.0,False,1,F,1,N,0,1,0,0,37,0,0,3.0,100876,Android,M2.0,Gyeongnam
607,80,24,57.0,False,1,F,1,N,0,0,0,0,155,0,1,8.0,79733,iOS,M2.0,Gyeonggi
607,71,20,101.0,False,1,F,1,N,0,0,0,0,34,0,0,5.0,20087,Android,M2.0,Incheon
606,49,17,78.0,False,1,F,1,N,0,1,0,0,24,0,0,1.0,79237,Android,M3.0,Jeju
605,44,20,74.0,False,1,M,0,N,0,0,0,0,70,0,1,5.0,371941,iOS,H1.0,Gyeonggi
604,47,17,127.0,False,1,F,1,N,0,0,4,6,85,0,1,2.0,447019,iOS,H3.0,Jeonnam
603,59,21,140.0,False,1,F,1,N,0,0,0,5,18,0,0,1.0,4519,Android,M2.0,Chungbuk
602,40,20,85.0,False,1,M,1,N,0,0,0,3,50,0,0,5.0,52789,Android,M2.0,Busan
602,51,17,144.0,False,1,F,1,N,0,6,0,0,45,0,0,1.0,20669,Android,M2.0,Chungnam
601,42,18,21.0,False,1,F,1,N,0,0,0,0,33,0,1,9.0,74112,iOS,H3.0,Chungnam
599,32,15,38.0,False,1,M,1,N,0,0,0,161,35,0,0,10.0,241758,iOS,H1.0,Chungnam
598,78,18,90.0,False,1,M,1,N,0,0,0,0,41,0,0,20.0,116808,Android,M2.0,Gyeongbuk
595,36,13,38.0,True,1,M,1,N,0,0,0,0,11,0,0,1.0,14573,Android,H1.0,Ulsan
594,57,22,162.0,False,1,F,1,N,0,0,0,0,40,0,0,4.0,45241,Android,M2.0,Gwangju
594,82,16,67.0,False,1,M,1,N,0,0,0,325,58,0,0,3.0,47628,Android,M3.0,Chungnam
593,32,14,235.0,False,1,F,0,N,0,0,0,1,44,0,0,4.0,137555,iOS,M3.0,Chungbuk
593,48,21,62.0,False,1,F,1,N,0,0,0,3,94,0,0,1.0,59932,iOS,M3.0,Chungbuk
592,92,24,133.0,False,1,F,1,N,0,0,0,2,58,0,0,3.0,27913,Android,H1.0,Incheon
592,39,10,173.0,False,1,M,1,N,0,0,0,7,13,0,0,3.0,191,Android,M2.0,Daejeon
591,80,23,57.0,False,1,M,0,N,0,0,0,1,68,0,0,2.0,249445,iOS,H1.0,Gyeonggi
589,32,11,158.0,False,1,M,1,N,0,0,0,0,41,0,0,7.0,10240,Android,H3.0,Seoul
589,86,19,159.0,False,1,F,1,N,0,1,0,117,70,0,0,1.0,28208,iOS,M2.0,Jeonnam
589,65,14,181.0,False,1,M,1,N,0,0,0,0,25,0,0,1.0,53261,Android,M3.0,Chungbuk
588,21,13,93.0,False,1,F,1,N,0,0,0,0,46,0,0,4.0,518586,Android,M2.0,Chungbuk
587,25,13,58.0,False,1,M,1,N,0,0,0,0,33,0,1,3.0,69771,iOS,H3.0,Daejeon
587,89,23,127.0,False,1,M,1,N,0,0,3,0,74,0,0,6.0,213022,iOS,M3.0,Gyeonggi
587,81,20,45.0,False,1,F,1,N,0,0,0,231,149,0,0,1.0,13464,iOS,M2.0,Gyeongbuk
587,71,24,18.0,False,1,M,1,N,0,0,0,156,70,0,0,7.0,114135,iOS,M3.0,Gyeonggi
585,37,15,86.0,False,1,M,1,N,0,1,0,48,61,0,0,1.0,38252,Android,M3.0,Gyeongbuk
584,88,23,110.0,False,1,F,1,N,0,0,1,19,88,0,0,4.0,194385,iOS,M3.0,Busan
583,35,9,124.0,False,1,M,1,N,0,0,0,0,151,0,0,3.0,35156,iOS,H1.0,Chungbuk
583,69,22,80.0,False,1,F,1,N,0,0,0,0,59,0,0,11.0,325811,iOS,M2.0,Gyeonggi
582,137,24,1.0,False,1,F,1,N,0,0,0,1,46,0,0,2.0,108404,iOS,M3.0,Daegu
582,59,12,161.0,False,1,F,1,N,1,0,0,0,41,1,0,1.0,293824,iOS,H3.0,Jeonbuk
581,92,21,77.0,False,1,F,1,N,0,1,0,0,49,0,0,8.0,126337,Android,M3.0,Daegu
580,27,13,67.0,False,1,M,1,N,0,0,0,0,39,0,0,6.0,371623,iOS,M2.0,Ulsan
578,67,21,61.0,False,1,F,1,N,0,0,0,0,27,0,0,2.0,285167,iOS,M3.0,Jeonnam
578,58,24,92.0,False,1,F,1,N,0,0,0,227,93,0,0,7.0,383841,iOS,M2.0,Jeonbuk
577,29,10,77.0,False,1,M,1,N,0,0,0,2,60,0,0,5.0,3312,iOS,M2.0,Chungbuk
576,22,15,138.0,False,1,F,1,N,0,1,0,4,113,0,0,2.0,297680,Android,M2.0,Gyeonggi
574,95,24,106.0,False,1,F,0,N,0,0,0,0,38,0,0,8.0,361702,iOS,H2.0,Gwangju
574,61,21,10.0,False,1,F,1,N,0,0,1,0,75,1,1,2.0,502960,Android,M2.0,Gyeonggi
573,81,24,45.0,False,1,M,1,N,0,0,2,57,62,0,2,4.0,23685,Android,M3.0,Seoul
571,77,19,144.0,False,1,M,1,N,0,0,0,0,52,1,1,3.0,5236,iOS,M3.0,Chungnam
571,59,17,33.0,True,1,M,0,N,0,0,0,0,45,0,4,1.0,364957,iOS,H1.0,Seoul
571,58,16,81.0,False,1,M,0,N,2,0,0,0,19,0,0,8.0,481636,iOS,H1.0,Seoul
571,32,15,51.0,False,1,M,1,N,0,0,0,0,110,0,5,9.0,209709,iOS,M2.0,Busan
569,97,18,48.0,False,1,F,1,N,0,0,1,99,37,0,0,1.0,86784,iOS,H1.0,Gangwon
569,66,21,164.0,False,1,F,1,N,0,1,0,2,71,0,0,1.0,43624,iOS,M2.0,Sejong
568,25,10,50.0,False,1,M,1,N,0,0,0,6,35,1,2,8.0,299239,iOS,H3.0,Gwangju
568,49,17,41.0,True,1,M,1,N,0,0,0,0,50,0,0,5.0,27336,iOS,H1.0,Gyeonggi
568,51,14,166.0,False,1,F,1,N,0,0,1,0,17,0,56,6.0,45186,iOS,H1.0,Busan
567,37,18,47.0,False,1,M,0,N,0,0,0,0,21,0,0,2.0,504863,iOS,H2.0,Seoul
567,53,18,67.0,False,1,M,0,N,1,0,0,0,47,0,0,4.0,436710,iOS,H1.0,Gyeongbuk
567,43,11,106.0,False,1,M,0,N,0,0,0,0,34,0,0,6.0,66298,Android,M2.0,Gyeonggi
564,27,16,94.0,False,1,M,0,N,0,0,0,2,90,0,0,5.0,475704,Android,M2.0,Gyeonggi
564,29,15,28.0,False,1,M,1,N,0,0,0,0,28,0,0,4.0,357997,Android,H1.0,Ulsan
564,17,8,92.0,False,1,M,1,N,0,1,0,73,53,0,0,3.0,368315,iOS,H1.0,Busan
563,83,24,22.0,False,1,M,0,N,0,0,0,0,33,0,2,9.0,140143,iOS,H1.0,Gyeonggi
563,42,14,127.0,False,1,F,1,N,0,1,0,513,62,0,0,1.0,67477,Android,M3.0,Gyeonggi
562,28,8,81.0,False,1,M,1,N,0,0,0,0,41,0,1,2.0,30678,Android,M3.0,Ulsan
562,92,14,79.0,False,1,M,1,N,0,0,0,3,62,0,0,3.0,39246,Android,M3.0,Chungnam
559,58,20,29.0,False,1,M,1,N,0,0,0,0,55,0,0,4.0,512793,Android,H1.0,Ulsan
559,38,17,87.0,False,1,F,1,W,1,2,0,0,61,10,4,3.0,132638,iOS,H2.0,Seoul
555,102,24,31.0,False,1,M,1,N,0,1,0,1,65,0,0,1.0,86057,iOS,M3.0,Jeonbuk
554,70,23,165.0,False,1,M,1,N,0,0,0,0,50,0,0,2.0,301570,iOS,M3.0,Gyeongnam
554,33,13,345.0,False,2,F,1,N,0,3,0,91,34,0,44,1.0,259997,iOS,M2.0,Gyeongbuk
553,48,23,35.0,False,1,M,1,N,0,0,0,0,28,0,0,4.0,520038,Android,H2.0,Gyeonggi
553,64,24,25.0,False,1,M,0,N,0,0,0,0,31,0,0,2.0,18937,iOS,H1.0,Seoul
553,104,22,20.0,False,1,M,0,N,0,0,0,0,116,0,52,2.0,450804,iOS,H1.0,Busan
553,42,10,60.0,False,1,M,1,N,0,0,0,722,72,0,0,2.0,24241,Android,M3.0,Chungnam
551,10,3,63.0,False,1,M,0,N,0,0,0,0,88,0,0,1.0,2385,Android,H2.0,Chungnam
551,22,7,54.0,False,1,M,1,N,0,0,0,0,10,0,0,2.0,35527,iOS,H2.0,Gyeonggi
550,75,21,137.0,False,1,M,0,N,0,0,0,57,3,0,0,5.0,440927,iOS,H2.0,Gyeonggi
549,82,20,30.0,False,1,F,0,N,0,0,0,0,29,0,0,6.0,243243,iOS,M3.0,Seoul
548,58,22,24.0,False,1,F,1,N,0,0,0,22,86,0,0,7.0,230849,iOS,M2.0,Gyeonggi
547,28,21,30.0,False,1,F,1,W,0,0,0,97,55,0,0,1.0,410882,iOS,M2.0,Gwangju
546,63,21,12.0,False,1,F,1,N,0,0,0,0,78,0,1,7.0,53890,iOS,H1.0,Gwangju
546,87,24,80.0,False,1,F,1,N,0,16,0,10,91,0,1,2.0,72955,iOS,H1.0,Daejeon
545,29,9,18.0,False,1,M,1,N,0,0,0,0,44,0,0,6.0,4384,iOS,M3.0,Busan
545,147,24,9.0,False,1,F,1,N,0,0,0,0,34,0,0,1.0,363595,iOS,M2.0,Gyeonggi
545,37,10,47.0,False,1,M,1,N,0,0,0,0,69,0,0,7.0,310959,Android,H2.0,Seoul
544,54,22,178.0,False,1,F,1,N,0,0,0,25,8,0,0,10.0,14964,iOS,M3.0,Seoul
544,26,9,100.0,False,1,M,1,N,0,0,0,44,16,0,0,7.0,22215,Android,M2.0,Daejeon
544,15,9,61.0,False,1,F,1,N,0,0,0,0,9,0,0,6.0,4166,Android,M2.0,Seoul
543,35,13,27.0,False,1,M,1,N,0,0,0,0,39,0,0,6.0,88748,iOS,H1.0,Chungbuk
542,58,16,49.0,False,1,M,1,N,0,0,0,0,88,0,2,3.0,505621,iOS,H1.0,Sejong
541,68,23,99.0,False,1,M,0,N,0,0,0,0,31,0,0,6.0,352265,iOS,M2.0,Incheon
540,21,9,52.0,True,1,M,1,N,0,0,0,56,66,0,2,4.0,83182,iOS,M2.0,Ulsan
539,50,16,72.0,False,1,F,1,N,0,1,0,1,103,0,0,3.0,189136,iOS,M2.0,Gangwon
539,46,18,92.0,False,1,M,1,N,0,0,0,0,59,0,3,6.0,63994,Android,M2.0,Chungnam
537,28,9,148.0,False,1,F,1,N,0,1,1,9,88,0,0,3.0,219719,Android,M2.0,Daejeon
536,16,9,81.0,False,1,M,1,N,0,0,0,0,28,0,0,8.0,387737,Android,H1.0,Gyeonggi
535,48,21,56.0,False,1,M,1,N,0,0,0,1,61,0,3,4.0,387159,iOS,M3.0,Sejong
535,59,20,123.0,False,1,F,1,N,0,0,0,4,32,0,0,3.0,35845,iOS,M2.0,Gyeonggi
535,30,8,129.0,False,1,M,1,N,0,0,0,0,50,0,0,1.0,221927,iOS,M3.0,Gyeonggi
